"popularity","runtime","title","vote_average","Action","Comedy","Drama","Animation","Thriller","Romance","budget_mil","revenue_mil","original_language_en","year"
27.33256,85,"The Naked Gun 2½: The Smell of Fear",6.6,0,1,0,0,0,0,23,86.930411,1,1991
20.317469,101,"The Ides of March",6.5,0,0,1,0,0,0,12.5,75.993061,1,2011
18.493202,108,"Pitch Black",6.7,1,0,0,0,1,0,23,53.187659,1,2000
7.901891,97,"Someone Like You...",6,0,1,0,0,0,1,23,0,1,2001
53.682367,126,"Her",7.9,0,0,1,0,0,1,23,47.351251,1,2013
11.183197,97,"Joy Ride",6.3,0,0,1,0,1,0,23,36.642838,1,2001
8.976738,114,"Anywhere But Here",5.9,0,1,1,0,0,1,23,18.653615,1,1999
2.634119,88,"The Crew",6.4,1,1,0,0,0,0,0,0,1,2000
26.257951,93,"Haywire",5.6,1,0,0,0,1,0,23,33.372606,1,2011
12.777008,89,"Jaws: The Revenge",3.5,0,0,0,0,1,0,23,51.881013,1,1987
6.130231,98,"Marvin's Room",6.6,0,0,1,0,0,0,0,0,1,1996
4.030724,94,"The Longshots",6.5,0,0,1,0,0,0,0,0,1,2008
6.921263,102,"The End of the Affair",6.6,0,0,1,0,0,0,23,10.827816,1,1999
12.869436,98,"Harley Davidson and the Marlboro Man",6.1,1,0,0,0,1,0,23,7.434726,1,1991
15.676123,124,"In the Valley of Elah",6.6,0,0,1,0,1,0,23,29.54179,1,2007
8.426589,110,"Coco Before Chanel",6.6,0,0,1,0,0,0,0,0,0,2009
11.071522,90,"Forsaken",5.8,0,0,1,0,0,0,11,0,1,2015
5.494047,86,"Cheri",5.9,0,1,1,0,0,1,23,9.366227,1,2009
6.618149,141,"Vanity Fair",5.5,0,0,1,0,0,1,23,16.123851,1,2004
7.876883,139,"Bodyguards and Assassins",6.5,1,0,1,0,0,0,23,5.837674,0,2009
35.169779,104,"1408",6.5,0,0,0,0,1,0,25,94.679598,1,2007
39.890798,96,"Spaceballs",6.7,0,1,0,0,0,0,22.7,38.119483,1,1987
22.096286,112,"The Water Diviner",6.8,0,0,1,0,0,0,22.5,15.520023,1,2014
41.967005,127,"Ghost",6.9,0,0,1,0,1,1,22,505,1,1990
57.110486,119,"There's Something About Mary",6.5,0,1,0,0,0,1,23,369.884651,1,1998
16.234053,97,"The Santa Clause",6.3,0,1,1,0,0,0,22,189.833357,1,1994
11.263361,127,"The Rookie",6.5,0,0,1,0,0,0,20,75.597042,1,2002
20.699212,110,"The Game Plan",6,0,1,0,0,0,0,22,147.880543,1,2007
17.606087,135,"The Bridges of Madison County",7.3,0,0,1,0,0,1,24,182.016617,1,1995
13.786075,84,"The Animal",4.6,1,1,0,0,0,0,22,84.772742,1,2001
35.227212,191,"Gandhi",7.4,0,0,1,0,0,0,22,77.737889,1,1982
27.898438,122,"The Hundred-Foot Journey",7.3,0,0,1,0,0,0,22,88.880821,1,2014
23.218144,114,"The Net",5.6,1,0,1,0,1,0,22,110.627965,1,1995
26.071644,132,"I Am Sam",7.2,0,0,1,0,0,0,22,92.542418,1,2001
9.175762,138,"Son of God",5.9,0,0,1,0,0,0,22,67.800064,1,2014
81.829237,121,"Underworld",6.6,1,0,0,0,1,0,22,95.708457,1,2003
17.7091,108,"Derailed",6.1,0,0,1,0,1,0,22,57.479076,1,2005
17.772518,108,"The Informant!",6,0,1,1,0,0,0,22,35.424826,1,2009
5.609755,131,"Shadowlands",6.8,0,0,1,0,0,1,22,0,1,1993
10.259461,83,"Deuce Bigalow: European Gigolo",4.7,0,1,0,0,0,0,22,22.400154,1,2005
30.114383,105,"Delivery Man",6.2,0,1,0,0,0,0,26,51.164106,1,2013
10.547959,108,"Our Kind of Traitor",6,0,0,0,0,1,0,0,9.930095,1,2016
12.887673,90,"Saving Silverman",5.4,0,1,0,0,0,1,22,19.351569,1,2001
13.410919,94,"Diary of a Wimpy Kid: Dog Days",6,0,1,0,0,0,0,22,77.112176,1,2012
3.70789,142,"Summer of Sam",6.3,0,0,1,0,1,1,0,0,1,1999
21.865021,104,"Jay and Silent Bob Strike Back",6.4,0,1,0,0,0,0,22,33.788161,1,2001
9.448517,106,"The Glass House",5.4,0,0,1,0,1,0,30,23.619609,1,2001
39.006187,106,"Hail, Caesar!",5.7,0,1,1,0,0,0,22,63.647656,1,2016
6.404571,98,"Josie and the Pussycats",5.3,0,1,0,0,0,0,22,0,1,2001
35.737655,100,"Homefront",6.4,1,0,0,0,1,0,22,43.058898,1,2013
14.925633,106,"I Heart Huckabees",6.2,0,1,0,0,0,1,22,0,1,2004
14.725467,104,"RoboCop 3",4.2,1,0,0,0,1,0,22,10.69621,1,1993
0.809588,104,"Megiddo: The Omega Code 2",3.6,1,0,0,0,1,0,0,0,1,2001
0.816883,107,"Darling Lili",4.9,0,1,1,0,1,1,0,0,1,1970
8.792054,77,"Dudley Do-Right",3.8,0,1,0,0,0,1,70,0,1,1999
25.002715,96,"The Transporter Refueled",5.2,1,0,0,0,1,0,25,72.62967,1,2015
7.588597,114,"The Libertine",5.9,0,0,1,0,0,1,0,0,1,2004
13.906611,145,"Black Book",7.2,0,0,1,0,1,0,21,26.193068,0,2006
13.960945,116,"Joyeux Noël",7.2,0,0,1,0,0,1,22,17.709155,0,2005
16.668854,100,"Hit & Run",5.5,1,1,0,0,0,1,2,14.4,1,2012
6.847133,104,"Mad Money",5.9,1,1,0,0,0,0,0,0,1,2008
48.784734,92,"Before I Go to Sleep",6.2,0,0,0,0,1,0,22,15.447154,1,2014
9.088209,121,"Sorcerer",7.4,1,0,0,0,1,0,22,12,1,1977
12.445176,105,"Stone",5.2,0,0,1,0,0,0,22,9.479718,1,2010
4.61335,115,"Moliere",6.7,0,1,1,0,0,1,0,0,0,2007
29.230298,116,"Out of the Furnace",6.5,0,0,1,0,1,0,22,15.4,1,2013
18.961323,119,"Michael Clayton",6.5,0,0,1,0,0,0,25,92.991835,1,2007
2.809378,101,"My Fellow Americans",6.3,0,1,1,0,0,0,0,0,1,1996
12.819447,117,"Arlington Road",7,0,0,1,0,1,0,21.5,0,1,1999
14.866351,106,"Underdogs",6,0,0,0,1,0,1,22,24,0,2013
15.013386,111,"To Rome with Love",5.6,0,1,0,0,0,1,17,73.244881,1,2012
8.700565,136,"Firefox",5.5,1,0,0,0,1,0,18,70.687344,1,1982
27.197799,81,"South Park: Bigger, Longer & Uncut",7.1,0,1,0,1,0,0,21,0,1,1999
20.410354,90,"Death at a Funeral",6.9,0,1,1,0,0,0,9,4.6e-05,1,2007
10.207065,96,"Teenage Mutant Ninja Turtles III",5.1,1,1,0,0,0,0,21,42,1,1993
5.683281,106,"Hardball",6.3,0,1,0,0,0,1,32,40.222729,1,2001
63.599973,122,"Silver Linings Playbook",6.9,0,1,1,0,0,1,21,205.738714,1,2012
17.746981,123,"Freedom Writers",7.5,0,0,1,0,0,0,21,41.170784,1,2007
1.934524,134,"For Colored Girls",7,0,0,1,0,0,0,0,37,1,2010
34.433521,92,"The Transporter",6.6,1,0,0,0,1,0,21,43.928932,1,2002
26.21425,115,"Never Back Down",6.4,1,0,1,0,0,0,20,41.627431,1,2008
4.781538,104,"The Rage: Carrie 2",5.1,0,0,0,0,1,0,21,17.762705,1,1999
10.13559,98,"Away We Go",6.7,0,1,1,0,0,1,17,14.899417,1,2009
5.815881,120,"Swing Vote",5.8,0,1,1,0,0,0,21,17.6,1,2008
8.982335,117,"Moonlight Mile",6.5,0,0,1,0,0,1,21,10.01105,1,2002
33.649652,127,"Tinker Tailor Soldier Spy",6.6,0,0,1,0,1,0,30,0,1,2011
2.636193,102,"Molly",5.5,0,1,1,0,0,1,0,0,1,1999
13.847872,91,"The Beaver",6.3,0,0,1,0,0,0,21,0.970816,1,2011
4.189378,114,"The Best Little Whorehouse in Texas",5.9,0,1,0,0,0,0,35,69.701637,1,1982
21.928025,97,"eXistenZ",6.7,1,0,0,0,1,0,15,2.856712,1,1999
68.159596,115,"Raiders of the Lost Ark",7.7,1,0,0,0,0,0,18,389.925971,1,1981
81.487685,120,"Home Alone 2: Lost in New York",6.3,0,1,0,0,0,0,18,358.991681,1,1992
52.456505,135,"Close Encounters of the Third Kind",7.2,0,0,1,0,0,0,20,303.788635,1,1977
9.662715,90,"Pulse",5,0,0,0,0,1,0,38,29.907685,1,2006
25.28436,100,"Beverly Hills Cop II",6.1,1,1,0,0,0,0,20,299.965036,1,1987
8.351385,105,"Bringing Down the House",5.4,0,1,0,0,0,0,20,132.675402,1,2003
18.174804,119,"The Silence of the Lambs",8.1,0,0,1,0,1,0,19,272.742922,1,1991
21.815122,94,"Wayne's World",6.5,0,1,0,0,0,0,20,121.697323,1,1992
20.99174,94,"Jackass 3D",6.4,1,1,0,0,0,0,20,117.224271,1,2010
19.636044,116,"Jaws 2",5.9,0,0,0,0,1,0,20,187.884007,1,1978
12.25264,91,"Beverly Hills Chihuahua",4.9,0,1,0,0,0,0,20,149.281606,1,2008
49.975409,112,"The Conjuring",7.4,0,0,0,0,1,0,13,318.000141,1,2013
13.590677,95,"Are We There Yet?",5.2,0,1,0,0,0,1,32,97.918663,1,2005
21.657563,97,"Tammy",5,0,1,0,0,0,0,20,100.525432,1,2014
43.057323,108,"School of Rock",6.7,0,1,0,0,0,0,35,131.282949,1,2003
16.470895,101,"Mortal Kombat",5.4,1,0,0,0,0,0,18,122.19592,1,1995
28.703007,109,"White Chicks",6.3,0,1,0,0,0,0,37,113.086475,1,2004
40.903931,115,"The Descendants",6.7,0,1,1,0,0,0,20,177.243185,1,2011
22.001408,117,"Holes",6.7,0,1,1,0,0,0,20,0,1,2003
23.139971,107,"The Last Song",6.9,0,0,1,0,0,1,0,0,1,2010
95.9229,134,"12 Years a Slave",7.9,0,0,1,0,0,0,20,187,1,2013
4.748929,118,"Drumline",6.2,0,1,1,0,0,1,20,57.588485,1,2002
2.986286,121,"Why Did I Get Married Too?",6.1,0,1,0,0,0,1,20,60.072596,1,2010
47.51363,105,"Edward Scissorhands",7.5,0,0,1,0,0,1,20,53,1,1990
53.161905,110,"Me Before You",7.6,0,0,1,0,0,1,20,207.945075,1,2016
7.050951,114,"Madea's Witness Protection",5.9,0,1,1,0,0,0,0,0,1,2012
15.978136,104,"The French Connection",7.4,1,0,0,0,1,0,1.8,41.158757,1,1971
42.512296,100,"Bad Moms",6.3,0,1,0,0,0,0,20,183.936074,1,2016
10.098722,83,"Date Movie",3.6,0,1,0,0,0,0,20,48.548426,1,2006
15.341196,72,"Return to Never Land",6.1,0,0,0,1,0,0,20,109.862682,1,2002
29.023184,127,"Selma",7.4,0,0,1,0,0,0,20,66.787908,1,2014
19.819893,72,"The Jungle Book 2",5.6,0,0,0,1,0,0,20,135.68,1,2003
11.62423,89,"Boogeyman",4.6,0,0,1,0,1,0,20,67.192859,1,2005
22.049787,96,"Premonition",5.8,0,0,1,0,1,0,20,84.146832,1,2007
9.829859,77,"The Tigger Movie",6.3,0,0,0,1,0,0,30,45.554533,1,2000
29.295801,123,"Orphan",6.7,0,0,0,0,1,0,20,41.596251,1,2009
14.136476,111,"Max",6.8,0,0,1,0,0,0,20,43.967255,1,2015
6.064638,86,"Epic Movie",3.2,1,1,0,0,0,0,20,86.865564,1,2007
41.503588,128,"Spotlight",7.8,0,0,1,0,1,0,20,88.346473,1,2015
20.495749,110,"Lakeview Terrace",5.9,0,0,1,0,1,0,20,27.640028,1,2008
13.906944,102,"The Grudge 2",5.2,0,0,0,0,1,0,20,39.143839,1,2006
2.003047,124,"How Stella Got Her Groove Back",6,0,1,1,0,0,1,20,37.67235,1,1998
11.349664,98,"Bill & Ted's Bogus Journey",5.9,0,1,0,0,0,0,0,0,1,1991
11.203335,115,"Man of the Year",5.8,0,1,1,0,1,1,20,41.237648,1,2006
8.265317,98,"The Black Hole",6.1,1,0,0,0,0,0,20,35.841901,1,1979
18.632156,104,"The American",5.8,0,0,1,0,1,0,20,65.464324,1,2010
6.92592,127,"Selena",7,0,0,1,0,0,0,20,60,1,1997
17.165039,82,"Vampires Suck",4.2,0,1,0,0,0,0,20,80.547866,1,2010
25.785925,143,"Babel",6.9,0,0,1,0,0,0,25,135.330182,1,2006
20.311684,103,"This Is Where I Leave You",6.5,0,1,1,0,0,0,19.8,41.29632,1,2014
20.975165,104,"Doubt",7,0,0,1,0,0,0,20,50.907234,1,2008
26.509175,98,"Team America: World Police",6.6,1,1,0,1,0,0,32,50.907422,1,2004
26.497025,92,"Texas Chainsaw 3D",5.3,0,0,0,0,1,0,20,47.241945,1,2013
14.211699,124,"Copycat",6.4,0,0,1,0,1,0,0,0,1,1995
36.819044,86,"Scary Movie 5",4.6,0,1,0,0,0,0,20,78.378744,1,2013
7.902536,158,"Paint Your Wagon",6.2,1,1,1,0,0,0,20,31.678778,1,1969
30.909699,128,"Milk",7.1,0,0,1,0,0,0,20,54.586584,1,2008
16.663797,107,"Risen",5.7,1,0,0,0,0,0,20,46.069568,1,2016
27.724913,91,"Ghost Ship",5.3,0,0,0,0,1,0,35,68.349884,1,2002
17.971883,108,"A Very Harold & Kumar Christmas",6,0,1,0,0,0,0,19,35.387212,1,2011
25.041992,108,"Wild Things",6.3,0,0,1,0,0,0,20,67.2,1,1998
7.924428,101,"The Stepfather",5.4,0,0,0,0,1,0,0,0,1,2009
14.857884,113,"The Debt",6.3,0,0,1,0,1,0,20,45.636368,1,2010
23.982956,113,"High Fidelity",7,0,1,1,0,0,1,30,47.126295,1,2000
12.458131,87,"One Missed Call",4.7,0,0,0,0,1,0,20,0,1,2008
3.996392,101,"Eye for an Eye",5.8,0,0,1,0,1,0,20,0,1,1996
30.387754,112,"The Bank Job",6.6,0,0,1,0,1,0,20,64.822796,1,2008
56.481487,108,"Eternal Sunshine of the Spotless Mind",7.9,0,0,1,0,0,1,20,72.258126,1,2004
19.962713,105,"You Again",6,0,1,0,0,0,1,20,32.005248,1,2010
18.666876,109,"Street Kings",6.3,1,0,1,0,1,0,20,65.569869,1,2008
55.964605,109,"The World's End",6.7,1,1,0,0,0,0,20,46.089287,1,2013
5.0348,99,"Nancy Drew",5.8,1,0,0,0,1,0,0,0,1,2007
28.019226,98,"Daybreakers",6,1,0,0,0,1,0,20,51.416464,1,2009
16.176976,104,"She's Out of My League",5.9,0,1,0,0,0,1,20,49.779728,1,2010
17.237143,109,"Monte Carlo",6,0,1,0,0,0,1,20,17.425,1,2011
4.34503,100,"Stay Alive",5.3,0,0,0,0,1,0,9,27.105095,1,2006
11.360997,119,"Quigley Down Under",6.5,1,0,1,0,0,1,0,0,1,1990
12.300789,88,"Alpha and Omega",5.3,0,0,0,1,0,0,20,39.3,1,2010
15.804814,97,"The Covenant",5.2,1,0,0,0,1,0,20,37.597471,1,2006
9.750557,105,"Stick It",6.3,0,1,1,0,0,0,0,0,1,2006
4.100942,89,"Shorts",5.1,0,1,0,0,0,0,40,28.972508,1,2009
12.309715,106,"To Die For",6.7,0,1,1,0,1,0,20,21.284514,1,1995
16.074397,115,"Appaloosa",6.3,0,0,1,0,0,0,20,20.211394,1,2008
17.016284,108,"Vampires",5.8,1,0,1,0,1,0,20,0,1,1998
93.067866,109,"Psycho",8.2,0,0,1,0,1,0,0.806948,32,1,1960
17.145287,101,"My Best Friend's Girl",5.4,0,1,0,0,0,1,20,36.620508,1,2008
27.256849,103,"Endless Love",6.7,0,0,1,0,0,1,20,34.07792,1,2014
7.878177,113,"Georgia Rule",5.6,0,1,1,0,0,1,20,0,1,2007
0.173964,98,"Under the Rainbow",4.9,0,1,0,0,0,0,20,2.297493,1,1981
14.370111,121,"Ladyhawke",6.8,0,0,1,0,0,1,20,18.432,1,1985
11.090254,114,"Simon Birch",6.5,0,1,1,0,0,0,20,18.253415,1,1998
20.82778,124,"Reign Over Me",7.1,0,0,1,0,0,0,20,22.222308,1,2007
43.644978,148,"Into the Wild",7.8,0,0,1,0,0,0,15,56.255142,1,2007
8.244324,100,"School for Scoundrels",5.6,0,1,1,0,0,1,20,17.807569,1,2006
23.292761,94,"Silent Hill: Revelation 3D",5,0,0,0,0,1,0,20,52.302796,1,2012
64.181668,108,"From Dusk Till Dawn",6.9,1,0,0,0,1,0,19,25.836616,1,1996
9.03154,68,"Pooh's Heffalump Movie",6.4,0,0,0,1,0,0,0,0,1,2005
4.031585,103,"Home for the Holidays",6.3,0,1,1,0,0,1,0,17.519169,1,1995
13.658985,99,"Kung Fu Hustle",7.2,1,1,0,0,0,0,20,100.914445,0,2004
6.908351,88,"The Country Bears",4.3,0,1,0,0,0,0,35,0,1,2002
10.446722,128,"The Kite Runner",7.3,0,0,1,0,0,0,20,73.276047,1,2007
32.243357,124,"21 Grams",7.2,0,0,1,0,1,0,20,60.427839,1,2003
9.149089,84,"Paparazzi",5.8,1,0,1,0,1,0,20,16.605763,1,2004
5.596835,101,"A Guy Thing",5.3,0,1,0,0,0,1,20,17.432163,1,2003
5.214408,98,"Loser",5,0,1,1,0,0,1,0,0,1,2000
3.011205,199,"The Greatest Story Ever Told",6.5,0,0,1,0,0,0,20,15.473333,1,1965
15.012237,111,"Secret in Their Eyes",6.2,0,0,1,0,0,0,19.5,34.85499,1,2015
16.238961,87,"Disaster Movie",3,1,1,0,0,0,0,25,14.109284,1,2008
15.21229,88,"Armored",5.5,1,0,1,0,1,0,20,22.942221,1,2009
6.397042,97,"The Man Who Knew Too Little",6.5,1,1,0,0,1,0,20,13.801755,1,1997
19.220789,106,"What's Your Number?",6.2,0,1,0,0,0,1,20,30.426096,1,2011
35.232278,95,"Lockout",5.8,1,0,0,0,1,0,20,32.20403,1,2012
9.842771,99,"Envy",4.8,0,1,0,0,0,0,40,0,1,2004
35.542809,96,"Crank: High Voltage",5.9,1,0,0,0,1,0,20,34.560577,1,2009
7.829295,98,"Bullets Over Broadway",7,1,1,0,0,1,0,0,0,1,1994
3.476925,123,"One Night with the King",6.1,0,0,1,0,0,0,20,13.391174,1,2006
5.133744,101,"The Quiet American",6.4,1,0,1,0,1,1,30,27.674124,1,2002
14.031377,101,"The Weather Man",6,0,1,1,0,0,0,20,12.482775,1,2005
17.227376,96,"Undisputed",6.1,1,0,1,0,1,0,20,12.398628,1,2002
17.98817,102,"Ghost Town",6.4,0,1,0,0,0,1,0,0,1,2008
15.66135,108,"12 Rounds",5.7,1,0,1,0,1,0,20,17.280326,1,2009
19.705311,116,"Let Me In",6.7,0,0,1,0,0,0,20,24.145613,1,2010
2.645722,93,"3 Ninjas Kick Back",4.5,1,1,0,0,0,0,0,0,1,1994
17.662683,102,"Be Kind Rewind",6.2,0,1,1,0,0,0,0,0,1,2008
2.894154,103,"Mrs Henderson Presents",6.4,0,1,1,0,0,0,0,0,1,2005
29.371987,115,"Triple 9",5.6,1,0,0,0,1,0,20,12.639297,1,2016
11.352693,96,"Deconstructing Harry",7.3,0,1,1,0,0,0,20,10.686841,1,1997
7.553773,98,"Three to Tango",5.4,0,1,0,0,0,1,20,0,1,1999
30.477114,100,"Burnt",6.3,0,0,1,0,0,0,20,36.606743,1,2015
9.927018,106,"We're No Angels",5.6,0,1,1,0,0,0,20,0,1,1989
12.379781,101,"Everyone Says I Love You",6.5,0,1,0,0,0,1,20,0,1,1996
12.643703,105,"Death Sentence",6.5,1,0,1,0,1,0,20,16.974459,1,2007
15.440465,99,"Everybody's Fine",6.5,0,0,1,0,0,0,21,0,1,2009
5.886228,88,"Superbabies: Baby Geniuses 2",1.9,0,1,0,0,0,0,0,9.109322,1,2004
6.925645,83,"The Man",5.4,1,1,0,0,0,0,0,12.382362,1,2005
9.36146,84,"Code Name: The Cleaner",4.7,1,1,0,0,0,0,20,10.337477,1,2007
6.102663,98,"Connie and Carla",6.4,0,1,0,0,0,0,20,11.341016,1,2004
0.709143,149,"Sweet Charity",6.5,0,1,1,0,0,1,8,20,1,1969
45.742217,148,"Inherent Vice",6.5,0,1,1,0,0,1,20,11.110975,1,2014
8.237336,110,"Battle of the Year",5.9,0,0,1,0,0,0,20,16.549477,1,2013
2.605374,83,"An American Carol",4.1,0,1,0,0,0,0,20,7,1,2008
29.072964,107,"Machete Kills",5.3,1,0,0,0,1,0,12,15.008161,1,2013
4.961306,87,"Strange Wilderness",4.7,0,1,0,0,0,0,0,6.575282,1,2008
8.628519,160,"Topsy-Turvy",6.7,0,1,1,0,0,0,0,0,1,1999
12.232048,106,"Little Boy",7,0,1,1,0,0,0,20,6.420319,1,2015
27.133277,99,"A Dangerous Method",6.2,0,0,1,0,1,0,15,27.462041,1,2011
26.093043,100,"A Scanner Darkly",6.8,0,0,0,1,1,0,8.7,7.659918,1,2006
13.621201,117,"Chasing Mavericks",7,0,0,1,0,0,0,0,0,1,2012
9.292987,96,"Alone in the Dark",3.1,1,0,0,0,1,0,20,10.442808,1,2005
7.716606,111,"Bandslam",5.4,0,1,1,0,0,0,20,5.210988,1,2009
7.698075,100,"Birth",5.9,0,0,1,0,1,0,20,0,1,2004
37.629309,125,"A Most Violent Year",6.5,0,0,1,0,1,0,20,12.00707,1,2014
2.405911,114,"Passchendaele",6.3,0,0,1,0,0,1,0,0,1,2008
3.350297,119,"Flash of Genius",6.3,0,0,1,0,0,0,0,0,1,2008
13.032308,135,"I'm Not There.",6.6,0,0,1,0,0,0,20,4.001121,1,2007
15.131867,93,"The Cold Light of Day",4.8,1,0,0,0,1,0,20,16.863583,1,2012
10.218307,114,"The Brothers Bloom",6.8,0,1,1,0,0,1,20,5.530764,1,2008
12.761176,124,"Synecdoche, New York",7.4,0,0,1,0,0,0,21,0,1,2008
60.732738,134,"Princess Mononoke",8.2,0,0,0,1,0,0,26.5,159.375308,0,1997
0.49446,114,"Bon voyage",5.7,0,1,1,0,0,0,0,0,0,2003
6.574285,124,"Can't Stop the Music",4.9,0,1,0,0,0,0,0,0,1,1980
14.617944,104,"The Proposition",7.1,1,0,1,0,1,0,2,5.048693,1,2005
3.102987,118,"My All American",6.8,0,0,1,0,0,0,20,0,1,2015
5.65327,84,"Marci X",3.3,0,1,0,0,0,0,20,1.675706,1,2003
44.566609,107,"Equilibrium",6.9,1,0,0,0,1,0,20,5.359645,1,2002
8.978408,125,"The Children of Huang Shi",6.5,0,0,1,0,0,0,40,7.4,0,2008
10.150993,115,"The Yards",6,1,0,1,0,1,0,0,0,1,2000
11.267676,122,"By the Sea",5.4,0,0,1,0,0,1,10,3.727746,1,2015
9.129808,126,"Steamboy",6.4,0,0,0,1,0,0,20,0,0,2004
2.013405,101,"The Game of Their Lives",5.8,0,0,1,0,0,0,0,0,1,2005
20.086645,101,"All Good Things",5.9,0,0,1,0,1,1,0,0,1,2010
12.373248,86,"CJ7",6.1,0,1,1,0,0,0,0,47.301471,0,2008
12.283025,118,"The Visitors II: The Corridors of Time",5.8,0,1,0,0,0,0,0,0,0,1998
10.617236,107,"Dylan Dog: Dead of Night",4.5,1,1,0,0,1,0,20,4.634062,1,2011
6.377308,100,"People I Know",5.5,0,0,1,0,1,0,20,0,1,2002
3.620537,110,"The Tempest",6,0,0,1,0,0,0,20,0.346594,1,2010
27.215666,106,"Regression",5.3,0,0,0,0,1,0,0,17.671101,1,2015
4.127155,102,"Three Kingdoms: Resurrection of the Dragon",6.6,1,0,1,0,0,0,0,0,1,2008
13.118983,95,"Butterfly on a Wheel",6.3,0,0,1,0,1,0,20,0,1,2007
14.182301,83,"Zambezia",5.3,0,1,0,1,0,0,20,0,1,2012
0.416179,170,"Ramanujan",5,0,0,1,0,0,0,0,0,0,2014
0.485405,98,"Dwegons",0.5,0,0,0,1,0,0,0,0,1,2014
7.444189,105,"Hands of Stone",6.1,0,0,1,0,0,0,20,0,1,2016
33.625477,96,"Survivor",5.4,0,0,0,0,1,0,20,0,1,2015
28.060472,105,"The Frozen Ground",6.1,0,0,0,0,1,0,27.22,5.496951,1,2013
20.746932,125,"The Painted Veil",7.1,0,0,1,0,0,1,19.4,0,1,2006
7.727035,150,"The Baader Meinhof Complex",7.1,1,0,1,0,1,0,27,0,0,2008
45.707835,181,"Dances with Wolves",7.6,0,0,1,0,0,0,22,424.208848,1,1990
28.497242,92,"Bad Teacher",5.4,0,1,0,0,0,0,20,216.197492,1,2011
11.47316,113,"Sea of Love",6.7,0,0,1,0,0,0,19,110.879513,1,1989
25.28132,95,"A Cinderella Story",6.1,0,1,0,0,0,0,19,70.067909,1,2004
20.392858,91,"Thir13en Ghosts",5.4,0,0,0,0,1,0,0,0,1,2001
78.699993,144,"The Shining",8.1,0,0,0,0,1,0,19,44.017374,1,1980
76.603233,116,"Back to the Future",8,0,1,0,0,0,0,19,381.109762,1,1985
13.664614,93,"House on Haunted Hill",5.5,0,0,0,0,1,0,19,40.846082,1,1999
2.242809,113,"I Can Do Bad All By Myself",6,0,1,1,0,0,0,0,0,1,2009
1.224105,90,"Fight Valley",3.9,1,0,1,0,0,0,27,0,1,2016
27.494037,101,"The Switch",5.9,0,1,1,0,0,1,19,49.830607,1,2010
18.47518,95,"Just Married",5.3,0,1,0,0,0,0,18,101.564935,1,2003
10.559414,109,"The Devil's Double",6.5,1,0,1,0,1,0,19.1,5.728213,1,2011
1.916351,85,"Thomas and the Magic Railroad",4.6,0,0,1,1,0,0,0,0,1,2000
28.867568,101,"The Crazies",6.2,1,0,0,0,0,0,20,54.95614,1,2010
118.968562,125,"Spirited Away",8.3,0,0,0,1,0,0,15,274.925095,0,2001
3.376967,110,"Firestorm",5.9,1,0,0,0,0,0,0,0,0,2013
7.436491,132,"The Bounty",6.5,1,0,1,0,0,0,25,8.613462,1,1984
57.84156,131,"The Book Thief",7.4,0,0,1,0,0,0,0,76.586316,1,2013
17.952817,109,"Sex Drive",6,0,1,0,0,0,1,19,18.755936,1,2008
21.959742,100,"Leap Year",6.4,0,1,0,0,0,1,19,29.922472,1,2010
4.229942,188,"The Fall of the Roman Empire",6,0,0,1,0,0,0,19,4.75,1,1964
11.766564,97,"Take Me Home Tonight",6.2,0,1,1,0,0,1,19,6.928068,1,2011
2.366251,121,"Won't Back Down",5.8,0,0,1,0,0,0,0,5.310554,1,2012
5.380733,116,"Kansas City",6.1,0,0,1,0,1,0,18,0,1,1996
5.625989,110,"Indignation",6.8,0,0,1,0,0,0,0,0,1,2016
30.205943,90,"The Amityville Horror",6,0,0,1,0,1,0,19,108.047131,1,2005
26.441669,114,"Adaptation.",7.3,0,1,1,0,0,0,19,32.801173,1,2002
1.583918,107,"Out of Inferno",5.8,1,0,0,0,0,0,0,0,0,2013
44.511363,118,"Fear and Loathing in Las Vegas",7.2,0,1,1,0,0,0,18.5,10.680275,1,1998
16.665841,100,"The Invention of Lying",6,0,1,0,0,0,1,18.5,31.912793,1,2009
36.471231,96,"Neighbors",6.2,0,1,0,0,0,0,18,268.1574,1,2014
85.30318,101,"The Mask",6.6,0,1,0,0,0,1,23,351.583407,1,1994
20.716023,104,"Big",6.9,0,1,1,0,0,1,18,151.668774,1,1988
29.487784,82,"Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan",6.5,0,1,0,0,0,0,18,261.572744,1,2006
25.43954,96,"Legally Blonde",6.1,0,1,0,0,0,0,18,141.774679,1,2001
15.314027,105,"Star Trek III: The Search for Spock",6.4,1,0,0,0,1,0,18,87,1,1984
32.602868,122,"The Exorcism of Emily Rose",6.3,0,0,1,0,1,0,19,144.216468,1,2005
9.832326,88,"Deuce Bigalow: Male Gigolo",5.5,0,1,0,0,0,0,17,65.535067,1,1999
33.452469,110,"Left Behind",3.7,1,0,0,0,1,0,16,19.682924,1,2014
14.190837,103,"The Family Stone",6.2,0,1,1,0,0,1,0,0,1,2005
6.501815,106,"Barbershop 2:  Back in Business",5.6,0,1,1,0,0,0,18,65.070412,1,2004
26.58873,91,"Bad Santa",6.5,0,1,1,0,0,0,23,76.488889,1,2003
36.15716,94,"Austin Powers: International Man of Mystery",6.5,0,1,0,0,0,0,16.5,67.683989,1,1997
